jazz,64,0.5,65,0.5,67,0.5,69,0.5,71,1.0,72,0.5,74,0.5,76,0.5,72,0.5,69,0.5,67,1.0,64,0.5,62,0.5,60,1.0
jazz,72,0.5,71,0.5,69,0.5,67,0.5,65,0.5,64,1.0,62,0.5,61,0.5,60,0.5,62,0.5,64,1.0,67,0.5,69,0.5,71,1.0
jazz,79,0.5,77,0.5,76,0.5,74,0.5,72,1.0,69,0.5,67,0.5,65,0.5,64,1.0,62,0.5,60,0.5,61,0.5,62,0.5,64,1.0
jazz,60,0.5,62,0.5,64,0.5,67,0.5,71,1.0,72,0.5,74,0.5,76,0.5,72,0.5,69,1.0,67,0.5,64,0.5,62,0.5,60,1.0
jazz,72,0.5,74,0.5,76,0.5,72,0.5,71,0.5,69,1.0,67,0.5,65,0.5,64,0.5,62,0.5,60,1.0,62,0.5,64,0.5,67,1.0
jazz,67,0.5,69,0.5,71,0.5,72,1.0,74,0.5,72,0.5,71,0.5,69,0.5,67,1.0,64,0.5,62,0.5,61,0.5,60,0.5,64,1.0
jazz,64,0.5,67,0.5,71,0.5,72,0.5,74,1.0,76,0.5,72,0.5,69,0.5,67,0.5,65,0.5,64,1.0,62,0.5,60,0.5,60,1.0
rock,64,0.25,64,0.25,67,0.5,69,0.5,64,0.5,67,0.5,69,0.5,71,0.25,71,0.25,69,0.5,67,0.5,64,0.5,62,0.5,64,1.0
rock,69,0.25,69,0.25,71,0.5,69,0.5,67,0.5,64,0.25,64,0.25,67,0.5,69,0.5,71,0.5,69,0.5,67,0.5,64,0.5,64,1.0
rock,57,0.5,60,0.5,62,0.5,64,0.5,67,0.25,67,0.25,69,0.5,67,0.5,64,0.5,62,0.5,60,0.5,57,0.25,57,0.25,57,1.0
rock,64,0.25,64,0.25,62,0.25,64,0.25,67,0.5,69,0.5,71,0.5,69,0.5,67,0.5,64,0.5,62,0.25,62,0.25,64,0.5,67,1.0
rock,71,0.5,69,0.5,67,0.25,67,0.25,64,0.5,62,0.5,64,0.5,67,0.5,69,0.25,69,0.25,67,0.5,64,0.5,62,0.5,64,1.0
rock,64,0.5,67,0.5,69,0.5,71,0.25,71,0.25,69,0.5,67,0.5,64,0.5,62,0.5,64,0.25,64,0.25,67,0.5,69,0.5,64,1.0
rock,57,0.25,57,0.25,60,0.5,62,0.5,64,0.5,67,0.5,69,0.5,67,0.25,67,0.25,64,0.5,62,0.5,60,0.5,57,0.5,57,1.0
rock,69,0.5,71,0.5,69,0.5,67,0.5,64,0.25,64,0.25,62,0.5,64,0.5,67,0.5,69,0.5,71,0.25,71,0.25,69,0.5,64,1.0
rock,64,0.25,64,0.25,67,0.25,67,0.25,69,0.5,67,0.5,64,0.5,62,0.5,64,0.5,67,0.5,69,0.5,71,0.5,69,0.5,64,1.0
rock,71,0.5,69,0.5,67,0.5,64,0.5,62,0.25,62,0.25,64,0.5,67,0.5,69,0.5,67,0.5,64,0.25,64,0.25,62,0.5,64,1.0
rock,67,0.5,64,0.5,62,0.5,64,0.25,64,0.25,67,0.5,69,0.5,71,0.5,69,0.5,67,0.5,64,0.25,64,0.25,62,0.5,64,1.0
rock,60,0.5,62,0.5,64,0.5,67,0.5,69,0.25,69,0.25,67,0.5,64,0.5,62,0.5,60,0.5,57,0.25,57,0.25,60,0.5,57,1.0
rock,64,0.25,64,0.25,67,0.5,69,0.5,71,0.5,69,0.5,67,0.5,64,0.5,62,0.25,62,0.25,64,0.5,67,0.5,69,0.5,64,1.0
rock,69,0.5,67,0.5,64,0.5,62,0.5,64,0.25,64,0.25,67,0.5,69,0.5,71,0.25,71,0.25,69,0.5,67,0.5,64,0.5,64,1.0
rock,57,0.5,60,0.5,62,0.5,64,0.5,67,0.5,69,0.25,69,0.25,67,0.5,64,0.5,62,0.5,60,0.25,60,0.25,57,0.5,57,1.0
rock,71,0.25,71,0.25,69,0.5,67,0.5,64,0.5,62,0.5,64,0.5,67,0.5,69,0.25,69,0.25,67,0.5,64,0.5,62,0.5,64,1.0
rock,64,0.5,67,0.5,69,0.5,64,0.25,64,0.25,67,0.5,69,0.5,71,0.5,69,0.5,67,0.5,64,0.25,64,0.25,62,0.5,64,1.0
rock,69,0.25,69,0.25,67,0.5,64,0.5,62,0.5,64,0.5,67,0.5,69,0.5,71,0.25,71,0.25,69,0.5,67,0.5,64,0.5,64,1.0
rock,62,0.5,64,0.5,67,0.5,69,0.25,69,0.25,67,0.5,64,0.5,62,0.5,60,0.5,57,0.25,57,0.25,60,0.5,62,0.5,57,1.0
rock,64,0.25,64,0.25,67,0.5,69,0.5,71,0.5,69,0.5,67,0.5,64,0.5,62,0.5,64,0.25,64,0.25,67,0.5,69,0.5,64,1.0
rock,71,0.5,69,0.5,67,0.5,64,0.25,64,0.25,62,0.5,64,0.5,67,0.5,69,0.5,67,0.25,67,0.25,64,0.5,62,0.5,64,1.0
rock,67,0.25,67,0.25,64,0.5,62,0.5,64,0.5,67,0.5,69,0.5,71,0.25,71,0.25,69,0.5,67,0.5,64,0.5,62,0.5,64,1.0
rock,60,0.5,62,0.5,64,0.5,67,0.5,69,0.5,67,0.25,67,0.25,64,0.5,62,0.5,60,0.5,57,0.25,57,0.25,60,0.5,57,1.0
rock,64,0.5,67,0.5,69,0.5,71,0.5,69,0.25,69,0.25,67,0.5,64,0.5,62,0.5,64,0.25,64,0.25,67,0.5,69,0.5,64,1.0
rock,69,0.25,69,0.25,67,0.5,64,0.5,62,0.5,64,0.5,67,0.5,69,0.5,71,0.5,69,0.25,69,0.25,67,0.5,64,0.5,64,1.0
rock,64,0.5,62,0.5,64,0.5,67,0.25,67,0.25,69,0.5,67,0.5,64,0.5,62,0.5,64,0.5,67,0.25,67,0.25,69,0.5,64,1.0
rock,57,0.5,60,0.5,62,0.5,64,0.5,67,0.5,69,0.5,67,0.25,67,0.25,64,0.5,62,0.5,60,0.5,57,0.25,57,0.25,57,1.0
rock,71,0.5,69,0.5,67,0.5,64,0.5,62,0.5,64,0.25,64,0.25,67,0.5,69,0.5,71,0.5,69,0.25,69,0.25,67,0.5,64,1.0
rock,64,0.25,64,0.25,67,0.5,69,0.5,71,0.5,69,0.5,67,0.5,64,0.5,62,0.5,64,0.25,64,0.25,67,0.5,69,0.5,64,1.0
rock,69,0.5,67,0.5,64,0.5,62,0.25,62,0.25,64,0.5,67,0.5,69,0.5,71,0.5,69,0.5,67,0.25,67,0.25,64,0.5,64,1.0
rock,62,0.5,64,0.5,67,0.5,69,0.5,67,0.25,67,0.25,64,0.5,62,0.5,60,0.5,57,0.5,60,0.25,60,0.25,62,0.5,57,1.0
rock,64,0.25,64,0.25,67,0.5,69,0.5,71,0.5,69,0.5,67,0.5,64,0.5,62,0.5,64,0.5,67,0.25,67,0.25,69,0.5,64,1.0
rock,71,0.5,69,0.5,67,0.5,64,0.5,62,0.5,64,0.25,64,0.25,67,0.5,69,0.5,67,0.5,64,0.25,64,0.25,62,0.5,64,1.0
